in s,C1 in V,C2 in V,ARB0
-5.170472E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.170448E-04,4.39453E-02,2.92969E-02,6.1817395E-06
-5.170424E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.170400E-04,-4.88281E-03,2.92969E-02,6.1817395E-06
-5.170376E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.170352E-04,-4.88281E-03,-4.88281E-02,6.1817395E-06
-5.170328E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.170304E-04,-2.44141E-02,-2.92969E-02,6.1817395E-06
-5.170280E-04,-3.41797E-02,9.76562E-03,6.1817395E-06
-5.170256E-04,1.46484E-02,4.88281E-02,6.1817395E-06
-5.170232E-04,-4.88281E-03,-4.88281E-02,6.1817395E-06
-5.170208E-04,-4.88281E-03,-4.88281E-02,6.1817395E-06
-5.170184E-04,4.88281E-03,-6.83594E-02,6.1817395E-06
-5.170160E-04,2.44141E-02,-9.76562E-03,6.1817395E-06
-5.170136E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.170112E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.170088E-04,-4.88281E-03,2.92969E-02,6.1817395E-06
-5.170064E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.170040E-04,-1.46484E-02,6.83594E-02,6.1817395E-06
-5.170016E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.169992E-04,1.46484E-02,-6.83594E-02,6.1817395E-06
-5.169968E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.169944E-04,4.39453E-02,2.92969E-02,6.1817395E-06
-5.169920E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.169896E-04,-3.41797E-02,6.83594E-02,6.1817395E-06
-5.169872E-04,-2.44141E-02,-9.76562E-03,6.1817395E-06
-5.169848E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.169824E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.169800E-04,4.88281E-03,6.83594E-02,6.1817395E-06
-5.169776E-04,2.44141E-02,2.92969E-02,6.1817395E-06
-5.169752E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.169728E-04,-4.88281E-03,2.92969E-02,6.1817395E-06
-5.169704E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.169680E-04,-4.88281E-03,6.83594E-02,6.1817395E-06
-5.169656E-04,2.44141E-02,-6.83594E-02,6.1817395E-06
-5.169632E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.169608E-04,-4.88281E-03,-2.92969E-02,6.1817395E-06
-5.169584E-04,-3.41797E-02,6.83594E-02,6.1817395E-06
-5.169560E-04,1.46484E-02,-4.88281E-02,6.1817395E-06
-5.169536E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.169512E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.169488E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.169464E-04,2.44141E-02,-6.83594E-02,6.1817395E-06
-5.169440E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.169416E-04,1.46484E-02,-6.83594E-02,6.1817395E-06
-5.169392E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.169368E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.169344E-04,-4.88281E-03,2.92969E-02,6.1817395E-06
-5.169320E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.169296E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.169272E-04,-1.46484E-02,4.88281E-02,6.1817395E-06
-5.169248E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.169224E-04,3.41797E-02,-2.92969E-02,6.1817395E-06
-5.169200E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.169176E-04,4.39453E-02,-9.76562E-03,6.1817395E-06
-5.169152E-04,2.44141E-02,-9.76562E-03,6.1817395E-06
-5.169128E-04,-1.46484E-02,-9.76562E-03,6.1817395E-06
-5.169104E-04,-4.88281E-03,4.88281E-02,6.1817395E-06
-5.169080E-04,-1.46484E-02,-2.92969E-02,6.1817395E-06
-5.169056E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.169032E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.169008E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.168984E-04,4.39453E-02,9.76562E-03,6.1817395E-06
-5.168960E-04,3.41797E-02,-1.07422E-01,6.1817395E-06
-5.168936E-04,1.46484E-02,-2.92969E-02,6.1817395E-06
-5.168912E-04,2.44141E-02,-9.76562E-03,6.1817395E-06
-5.168888E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.168864E-04,3.41797E-02,-9.76562E-03,6.1817395E-06
-5.168840E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.168816E-04,-1.46484E-02,8.78906E-02,6.1817395E-06
-5.168792E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.168768E-04,2.44141E-02,-2.92969E-02,6.1817395E-06
-5.168744E-04,-4.88281E-03,6.83594E-02,6.1817395E-06
-5.168720E-04,-2.44141E-02,4.88281E-02,6.1817395E-06
-5.168696E-04,4.88281E-03,6.83594E-02,6.1817395E-06
-5.168672E-04,4.39453E-02,9.76562E-03,6.1817395E-06
-5.168648E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.168624E-04,-1.46484E-02,4.88281E-02,6.1817395E-06
-5.168600E-04,1.46484E-02,6.83594E-02,6.1817395E-06
-5.168576E-04,-1.46484E-02,-2.92969E-02,6.1817395E-06
-5.168552E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.168528E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.168504E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.168480E-04,3.41797E-02,-2.92969E-02,6.1817395E-06
-5.168456E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.168432E-04,4.88281E-03,-4.88281E-02,6.1817395E-06
-5.168408E-04,-2.44141E-02,-9.76562E-03,6.1817395E-06
-5.168384E-04,-1.46484E-02,9.76562E-03,6.1817395E-06
-5.168360E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.168336E-04,-3.41797E-02,4.88281E-02,6.1817395E-06
-5.168312E-04,1.46484E-02,9.76562E-03,6.1817395E-06
-5.168288E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.168264E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.168240E-04,3.41797E-02,-4.88281E-02,6.1817395E-06
-5.168216E-04,1.46484E-02,9.76562E-03,6.1817395E-06
-5.168192E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.168168E-04,-4.88281E-03,-4.88281E-02,6.1817395E-06
-5.168144E-04,-1.46484E-02,-2.92969E-02,6.1817395E-06
-5.168120E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.168096E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.168072E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.168048E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.168024E-04,1.46484E-02,2.92969E-02,6.1817395E-06
-5.168000E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.167976E-04,1.46484E-02,9.76562E-03,6.1817395E-06
-5.167952E-04,-3.41797E-02,2.92969E-02,6.1817395E-06
-5.167928E-04,-4.88281E-03,6.83594E-02,6.1817395E-06
-5.167904E-04,1.46484E-02,9.76562E-03,6.1817395E-06
-5.167880E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.167856E-04,-1.46484E-02,2.92969E-02,6.1817395E-06
-5.167832E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.167808E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.167784E-04,-3.41797E-02,6.83594E-02,6.1817395E-06
-5.167760E-04,4.88281E-03,6.83594E-02,6.1817395E-06
-5.167736E-04,4.88281E-03,-6.83594E-02,6.1817395E-06
-5.167712E-04,3.41797E-02,-2.92969E-02,6.1817395E-06
-5.167688E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.167664E-04,-4.88281E-03,6.83594E-02,6.1817395E-06
-5.167640E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.167616E-04,2.44141E-02,6.83594E-02,6.1817395E-06
-5.167592E-04,-1.46484E-02,9.76562E-03,6.1817395E-06
-5.167568E-04,4.88281E-03,-4.88281E-02,6.1817395E-06
-5.167544E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.167520E-04,-4.88281E-03,-2.92969E-02,6.1817395E-06
-5.167496E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.167472E-04,1.46484E-02,-2.92969E-02,6.1817395E-06
-5.167448E-04,3.41797E-02,-6.83594E-02,6.1817395E-06
-5.167424E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.167400E-04,-4.88281E-03,-2.92969E-02,6.1817395E-06
-5.167376E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.167352E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.167328E-04,3.41797E-02,-9.76562E-03,6.1817395E-06
-5.167304E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.167280E-04,1.46484E-02,2.92969E-02,6.1817395E-06
-5.167256E-04,-2.44141E-02,-2.92969E-02,6.1817395E-06
-5.167232E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.167208E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.167184E-04,2.44141E-02,2.92969E-02,6.1817395E-06
-5.167160E-04,1.46484E-02,-6.83594E-02,6.1817395E-06
-5.167136E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.167112E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.167088E-04,2.44141E-02,-4.88281E-02,6.1817395E-06
-5.167064E-04,1.46484E-02,-4.88281E-02,6.1817395E-06
-5.167040E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.167016E-04,-4.88281E-03,-4.88281E-02,6.1817395E-06
-5.166992E-04,-4.88281E-03,2.92969E-02,6.1817395E-06
-5.166968E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.166944E-04,-1.46484E-02,-9.76562E-03,6.1817395E-06
-5.166920E-04,1.46484E-02,4.88281E-02,6.1817395E-06
-5.166896E-04,3.41797E-02,-9.76562E-03,6.1817395E-06
-5.166872E-04,-4.88281E-03,8.78906E-02,6.1817395E-06
-5.166848E-04,-1.46484E-02,-6.83594E-02,6.1817395E-06
-5.166824E-04,4.88281E-03,1.07422E-01,6.1817395E-06
-5.166800E-04,1.46484E-02,2.92969E-02,6.1817395E-06
-5.166776E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.166752E-04,-1.46484E-02,-9.76562E-03,6.1817395E-06
-5.166728E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.166704E-04,4.88281E-03,-6.83594E-02,6.1817395E-06
-5.166680E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.166656E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.166632E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.166608E-04,1.46484E-02,4.88281E-02,6.1817395E-06
-5.166584E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.166560E-04,-1.46484E-02,4.88281E-02,6.1817395E-06
-5.166536E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.166512E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.166488E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.166464E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.166440E-04,2.44141E-02,-9.76562E-03,6.1817395E-06
-5.166416E-04,-2.44141E-02,-9.76562E-03,6.1817395E-06
-5.166392E-04,-1.46484E-02,4.88281E-02,6.1817395E-06
-5.166368E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.166344E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.166320E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.166296E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.166272E-04,4.88281E-03,-6.83594E-02,6.1817395E-06
-5.166248E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.166224E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.166200E-04,2.44141E-02,-2.92969E-02,6.1817395E-06
-5.166176E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.166152E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.166128E-04,-1.46484E-02,2.92969E-02,6.1817395E-06
-5.166104E-04,1.46484E-02,6.83594E-02,6.1817395E-06
-5.166080E-04,-3.41797E-02,2.92969E-02,6.1817395E-06
-5.166056E-04,2.44141E-02,4.88281E-02,6.1817395E-06
-5.166032E-04,-4.88281E-03,4.88281E-02,6.1817395E-06
-5.166008E-04,2.44141E-02,6.83594E-02,6.1817395E-06
-5.165984E-04,4.88281E-03,-4.88281E-02,6.1817395E-06
-5.165960E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.165936E-04,-4.88281E-03,4.88281E-02,6.1817395E-06
-5.165912E-04,1.46484E-02,-4.88281E-02,6.1817395E-06
-5.165888E-04,-1.46484E-02,-4.88281E-02,6.1817395E-06
-5.165864E-04,-4.88281E-03,4.88281E-02,6.1817395E-06
-5.165840E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.165816E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.165792E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.165768E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.165744E-04,3.41797E-02,-9.76562E-03,6.1817395E-06
-5.165720E-04,2.44141E-02,-2.92969E-02,6.1817395E-06
-5.165696E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.165672E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.165648E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.165624E-04,4.39453E-02,-9.76562E-03,6.1817395E-06
-5.165600E-04,5.37109E-02,-2.92969E-02,6.1817395E-06
-5.165576E-04,3.41797E-02,2.92969E-02,6.1817395E-06
-5.165552E-04,-4.88281E-03,4.88281E-02,6.1817395E-06
-5.165528E-04,4.39453E-02,2.92969E-02,6.1817395E-06
-5.165504E-04,2.44141E-02,8.78906E-02,6.1817395E-06
-5.165480E-04,2.44141E-02,4.88281E-02,6.1817395E-06
-5.165456E-04,4.88281E-03,6.83594E-02,6.1817395E-06
-5.165432E-04,-4.88281E-03,8.78906E-02,6.1817395E-06
-5.165408E-04,-1.46484E-02,-4.88281E-02,6.1817395E-06
-5.165384E-04,1.46484E-02,4.88281E-02,6.1817395E-06
-5.165360E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.165336E-04,2.44141E-02,-9.76562E-03,6.1817395E-06
-5.165312E-04,2.44141E-02,6.83594E-02,6.1817395E-06
-5.165288E-04,1.46484E-02,1.07422E-01,6.1817395E-06
-5.165264E-04,1.46484E-02,-4.88281E-02,6.1817395E-06
-5.165240E-04,1.46484E-02,2.92969E-02,6.1817395E-06
-5.165216E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.165192E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.165168E-04,1.46484E-02,-4.88281E-02,6.1817395E-06
-5.165144E-04,1.46484E-02,9.76562E-03,6.1817395E-06
-5.165120E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.165096E-04,1.46484E-02,6.83594E-02,6.1817395E-06
-5.165072E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.165048E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.165024E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.165000E-04,3.41797E-02,4.88281E-02,6.1817395E-06
-5.164976E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.164952E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.164928E-04,5.37109E-02,-9.76562E-03,6.1817395E-06
-5.164904E-04,4.39453E-02,9.76562E-03,6.1817395E-06
-5.164880E-04,-1.46484E-02,-4.88281E-02,6.1817395E-06
-5.164856E-04,1.46484E-02,8.78906E-02,6.1817395E-06
-5.164832E-04,1.46484E-02,6.83594E-02,6.1817395E-06
-5.164808E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.164784E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.164760E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.164736E-04,-1.46484E-02,4.88281E-02,6.1817395E-06
-5.164712E-04,-2.44141E-02,2.92969E-02,6.1817395E-06
-5.164688E-04,1.46484E-02,2.92969E-02,6.1817395E-06
-5.164664E-04,-1.46484E-02,-6.83594E-02,6.1817395E-06
-5.164640E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.164616E-04,3.41797E-02,6.83594E-02,6.1817395E-06
-5.164592E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.164568E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.164544E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.164520E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.164496E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.164472E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.164448E-04,2.44141E-02,2.92969E-02,6.1817395E-06
-5.164424E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.164400E-04,3.41797E-02,-2.92969E-02,6.1817395E-06
-5.164376E-04,-4.88281E-03,4.88281E-02,6.1817395E-06
-5.164352E-04,2.44141E-02,-9.76562E-03,6.1817395E-06
-5.164328E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.164304E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.164280E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.164256E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.164232E-04,2.44141E-02,-6.83594E-02,6.1817395E-06
-5.164208E-04,2.44141E-02,-6.83594E-02,6.1817395E-06
-5.164184E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.164160E-04,-1.46484E-02,9.76562E-03,6.1817395E-06
-5.164136E-04,2.44141E-02,4.88281E-02,6.1817395E-06
-5.164112E-04,-4.88281E-03,6.83594E-02,6.1817395E-06
-5.164088E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.164064E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.164040E-04,-2.44141E-02,4.88281E-02,6.1817395E-06
-5.164016E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.163992E-04,2.44141E-02,-2.92969E-02,6.1817395E-06
-5.163968E-04,1.46484E-02,-2.92969E-02,6.1817395E-06
-5.163944E-04,4.88281E-03,-4.88281E-02,6.1817395E-06
-5.163920E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.163896E-04,-2.44141E-02,-9.76562E-03,6.1817395E-06
-5.163872E-04,2.44141E-02,-9.76562E-03,6.1817395E-06
-5.163848E-04,1.46484E-02,2.92969E-02,6.1817395E-06
-5.163824E-04,1.46484E-02,-2.92969E-02,6.1817395E-06
-5.163800E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.163776E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.163752E-04,-4.88281E-03,6.83594E-02,6.1817395E-06
-5.163728E-04,-1.46484E-02,6.83594E-02,6.1817395E-06
-5.163704E-04,2.44141E-02,4.88281E-02,6.1817395E-06
-5.163680E-04,3.41797E-02,-9.76562E-03,6.1817395E-06
-5.163656E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.163632E-04,2.44141E-02,4.88281E-02,6.1817395E-06
-5.163608E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.163584E-04,-4.88281E-03,2.92969E-02,6.1817395E-06
-5.163560E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.163536E-04,1.46484E-02,-2.92969E-02,6.1817395E-06
-5.163512E-04,1.46484E-02,9.76562E-03,6.1817395E-06
-5.163488E-04,2.44141E-02,-9.76562E-03,6.1817395E-06
-5.163464E-04,1.46484E-02,6.83594E-02,6.1817395E-06
-5.163440E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.163416E-04,2.44141E-02,4.88281E-02,6.1817395E-06
-5.163392E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.163368E-04,4.88281E-03,6.83594E-02,6.1817395E-06
-5.163344E-04,-4.88281E-03,-2.92969E-02,6.1817395E-06
-5.163320E-04,2.44141E-02,4.88281E-02,6.1817395E-06
-5.163296E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.163272E-04,3.41797E-02,2.92969E-02,6.1817395E-06
-5.163248E-04,-4.88281E-03,-2.92969E-02,6.1817395E-06
-5.163224E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.163200E-04,4.88281E-03,-4.88281E-02,6.1817395E-06
-5.163176E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.163152E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.163128E-04,1.46484E-02,-4.88281E-02,6.1817395E-06
-5.163104E-04,5.37109E-02,9.76562E-03,6.1817395E-06
-5.163080E-04,-4.88281E-03,2.92969E-02,6.1817395E-06
-5.163056E-04,4.88281E-03,-4.88281E-02,6.1817395E-06
-5.163032E-04,-2.44141E-02,-4.88281E-02,6.1817395E-06
-5.163008E-04,-1.46484E-02,4.88281E-02,6.1817395E-06
-5.162984E-04,2.44141E-02,6.83594E-02,6.1817395E-06
-5.162960E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.162936E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.162912E-04,-4.88281E-03,-2.92969E-02,6.1817395E-06
-5.162888E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.162864E-04,1.46484E-02,-2.92969E-02,6.1817395E-06
-5.162840E-04,4.39453E-02,-9.76562E-03,6.1817395E-06
-5.162816E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.162792E-04,-2.44141E-02,-9.76562E-03,6.1817395E-06
-5.162768E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.162744E-04,-4.88281E-03,-4.88281E-02,6.1817395E-06
-5.162720E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.162696E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.162672E-04,-4.88281E-03,4.88281E-02,6.1817395E-06
-5.162648E-04,2.44141E-02,6.83594E-02,6.1817395E-06
-5.162624E-04,-1.46484E-02,4.88281E-02,6.1817395E-06
-5.162600E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.162576E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.162552E-04,-4.88281E-03,2.92969E-02,6.1817395E-06
-5.162528E-04,-4.88281E-03,-4.88281E-02,6.1817395E-06
-5.162504E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.162480E-04,-1.46484E-02,4.88281E-02,6.1817395E-06
-5.162456E-04,-4.88281E-03,2.92969E-02,6.1817395E-06
-5.162432E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.162408E-04,3.41797E-02,4.88281E-02,6.1817395E-06
-5.162384E-04,2.44141E-02,-4.88281E-02,6.1817395E-06
-5.162360E-04,-4.88281E-03,-2.92969E-02,6.1817395E-06
-5.162336E-04,1.46484E-02,-9.76562E-03,6.1817395E-06
-5.162312E-04,-2.44141E-02,-4.88281E-02,6.1817395E-06
-5.162288E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.162264E-04,1.46484E-02,-2.92969E-02,6.1817395E-06
-5.162240E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.162216E-04,3.41797E-02,-2.92969E-02,6.1817395E-06
-5.162192E-04,-4.88281E-03,2.92969E-02,6.1817395E-06
-5.162168E-04,-4.88281E-03,-4.88281E-02,6.1817395E-06
-5.162144E-04,-1.46484E-02,9.76562E-03,6.1817395E-06
-5.162120E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.162096E-04,1.46484E-02,-1.26953E-01,6.1817395E-06
-5.162072E-04,-2.44141E-02,9.76562E-03,6.1817395E-06
-5.162048E-04,3.41797E-02,-9.76562E-03,6.1817395E-06
-5.162024E-04,-1.46484E-02,9.76562E-03,6.1817395E-06
-5.162000E-04,2.44141E-02,4.88281E-02,6.1817395E-06
-5.161976E-04,4.39453E-02,-9.76562E-03,6.1817395E-06
-5.161952E-04,-1.46484E-02,-9.76562E-03,6.1817395E-06
-5.161928E-04,1.46484E-02,-8.78906E-02,6.1817395E-06
-5.161904E-04,-4.88281E-03,-4.88281E-02,6.1817395E-06
-5.161880E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.161856E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.161832E-04,-1.46484E-02,4.88281E-02,6.1817395E-06
-5.161808E-04,4.88281E-03,-2.92969E-02,6.1817395E-06
-5.161784E-04,3.41797E-02,2.92969E-02,6.1817395E-06
-5.161760E-04,-1.46484E-02,-2.92969E-02,6.1817395E-06
-5.161736E-04,1.46484E-02,-2.92969E-02,6.1817395E-06
-5.161712E-04,3.41797E-02,-6.83594E-02,6.1817395E-06
-5.161688E-04,1.46484E-02,2.92969E-02,6.1817395E-06
-5.161664E-04,3.41797E-02,6.83594E-02,6.1817395E-06
-5.161640E-04,4.88281E-03,-9.76562E-03,6.1817395E-06
-5.161616E-04,3.41797E-02,2.92969E-02,6.1817395E-06
-5.161592E-04,-1.46484E-02,-9.76562E-03,6.1817395E-06
-5.161568E-04,-4.88281E-03,-2.92969E-02,6.1817395E-06
-5.161544E-04,-1.46484E-02,9.76562E-03,6.1817395E-06
-5.161520E-04,2.44141E-02,-6.83594E-02,6.1817395E-06
-5.161496E-04,-2.44141E-02,-9.76562E-03,6.1817395E-06
-5.161472E-04,3.41797E-02,4.88281E-02,6.1817395E-06
-5.161448E-04,2.44141E-02,4.88281E-02,6.1817395E-06
-5.161424E-04,-4.88281E-03,-9.76562E-03,6.1817395E-06
-5.161400E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.161376E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.161352E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.161328E-04,-4.88281E-03,-4.88281E-02,6.1817395E-06
-5.161304E-04,1.46484E-02,2.92969E-02,6.1817395E-06
-5.161280E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.161256E-04,4.88281E-03,4.88281E-02,6.1817395E-06
-5.161232E-04,-4.88281E-03,9.76562E-03,6.1817395E-06
-5.161208E-04,2.44141E-02,9.76562E-03,6.1817395E-06
-5.161184E-04,-4.88281E-03,-2.92969E-02,6.1817395E-06
-5.161160E-04,4.88281E-03,2.92969E-02,6.1817395E-06
-5.161136E-04,2.44141E-02,-1.26953E-01,6.1817395E-06
-5.161112E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.161088E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.161064E-04,1.46484E-02,9.76562E-03,6.1817395E-06
-5.161040E-04,-1.46484E-02,2.92969E-02,6.1817395E-06
-5.161016E-04,1.46484E-02,-4.88281E-02,6.1817395E-06
-5.160992E-04,4.88281E-03,-4.88281E-02,6.1817395E-06
-5.160968E-04,1.46484E-02,-4.88281E-02,6.1817395E-06
-5.160944E-04,-1.46484E-02,2.92969E-02,6.1817395E-06
-5.160920E-04,3.41797E-02,9.76562E-03,6.1817395E-06
-5.160896E-04,4.88281E-03,9.76562E-03,6.1817395E-06
-5.160872E-04,4.88281E-03,2.92969E-02,6.1817395E-06
