in s,C1 in V,C2 in V,C4 in V,ARB0
-5.452488E-04,-4.88281E-03,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.452464E-04,-3.41797E-02,-1.46484E-01,-1.23242E-01,6.1817395E-06
-5.452440E-04,-4.88281E-03,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.452416E-04,-2.44141E-02,-9.76562E-03,2.32422E-02,6.1817395E-06
-5.452392E-04,-3.41797E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.452368E-04,-6.34766E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.452344E-04,-5.37109E-02,2.92969E-02,7.20703E-02,6.1817395E-06
-5.452320E-04,-5.37109E-02,9.76562E-03,-1.72070E-01,6.1817395E-06
-5.452296E-04,-3.41797E-02,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.452272E-04,-4.39453E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.452248E-04,-1.46484E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.452224E-04,4.88281E-03,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.452200E-04,-2.44141E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.452176E-04,-1.46484E-02,-6.83594E-02,2.32422E-02,6.1817395E-06
-5.452152E-04,-2.44141E-02,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.452128E-04,-3.41797E-02,-6.83594E-02,-2.20898E-01,6.1817395E-06
-5.452104E-04,-3.41797E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.452080E-04,-6.34766E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.452056E-04,-2.44141E-02,-4.88281E-02,-2.20898E-01,6.1817395E-06
-5.452032E-04,-2.44141E-02,-6.83594E-02,-1.23242E-01,6.1817395E-06
-5.452008E-04,-3.41797E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.451984E-04,-3.41797E-02,-4.88281E-02,1.20898E-01,6.1817395E-06
-5.451960E-04,-2.44141E-02,2.92969E-02,2.32422E-02,6.1817395E-06
-5.451936E-04,-4.39453E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.451912E-04,-6.34766E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.451888E-04,-5.37109E-02,9.76562E-03,2.32422E-02,6.1817395E-06
-5.451864E-04,-5.37109E-02,-2.92969E-02,1.20898E-01,6.1817395E-06
-5.451840E-04,-2.44141E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.451816E-04,4.88281E-03,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.451792E-04,-4.88281E-03,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.451768E-04,-3.41797E-02,-4.88281E-02,7.20703E-02,6.1817395E-06
-5.451744E-04,-1.46484E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.451720E-04,-3.41797E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.451696E-04,-1.46484E-02,-8.78906E-02,-1.72070E-01,6.1817395E-06
-5.451672E-04,-3.41797E-02,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.451648E-04,-2.44141E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.451624E-04,-3.41797E-02,-1.07422E-01,-1.72070E-01,6.1817395E-06
-5.451600E-04,-3.41797E-02,-6.83594E-02,7.20703E-02,6.1817395E-06
-5.451576E-04,-6.34766E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.451552E-04,-5.37109E-02,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.451528E-04,-5.37109E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.451504E-04,-2.44141E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.451480E-04,-2.44141E-02,-1.07422E-01,2.32422E-02,6.1817395E-06
-5.451456E-04,-4.88281E-03,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.451432E-04,-6.34766E-02,2.92969E-02,-7.44141E-02,6.1817395E-06
-5.451408E-04,-6.34766E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.451384E-04,-2.44141E-02,-2.92969E-02,7.20703E-02,6.1817395E-06
-5.451360E-04,-3.41797E-02,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.451336E-04,-3.41797E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.451312E-04,-4.39453E-02,-1.07422E-01,2.32422E-02,6.1817395E-06
-5.451288E-04,-4.88281E-03,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.451264E-04,-1.46484E-02,-6.83594E-02,-2.20898E-01,6.1817395E-06
-5.451240E-04,-5.37109E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.451216E-04,-5.37109E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.451192E-04,-6.34766E-02,-4.88281E-02,1.20898E-01,6.1817395E-06
-5.451168E-04,-2.44141E-02,-9.76562E-03,-3.67383E-01,6.1817395E-06
-5.451144E-04,-3.41797E-02,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.451120E-04,-4.39453E-02,4.88281E-02,2.32422E-02,6.1817395E-06
-5.451096E-04,-5.37109E-02,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.451072E-04,-5.37109E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.451048E-04,-4.88281E-03,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.451024E-04,4.88281E-03,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.451000E-04,-3.41797E-02,-8.78906E-02,-2.20898E-01,6.1817395E-06
-5.450976E-04,-4.88281E-03,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.450952E-04,-3.41797E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.450928E-04,-3.41797E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.450904E-04,-3.41797E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.450880E-04,-4.39453E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.450856E-04,-3.41797E-02,-6.83594E-02,7.20703E-02,6.1817395E-06
-5.450832E-04,-1.46484E-02,2.92969E-02,7.20703E-02,6.1817395E-06
-5.450808E-04,-2.44141E-02,-9.76562E-03,1.20898E-01,6.1817395E-06
-5.450784E-04,-4.39453E-02,-4.88281E-02,2.32422E-02,6.1817395E-06
-5.450760E-04,-5.37109E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.450736E-04,-6.34766E-02,-6.83594E-02,7.20703E-02,6.1817395E-06
-5.450712E-04,-5.37109E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.450688E-04,-4.88281E-03,-6.83594E-02,-1.72070E-01,6.1817395E-06
-5.450664E-04,-3.41797E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.450640E-04,-3.41797E-02,-9.76562E-03,1.20898E-01,6.1817395E-06
-5.450616E-04,-6.34766E-02,-9.76562E-03,2.18555E-01,6.1817395E-06
-5.450592E-04,-4.39453E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.450568E-04,-3.41797E-02,-6.83594E-02,-1.23242E-01,6.1817395E-06
-5.450544E-04,-4.88281E-03,-8.78906E-02,-1.72070E-01,6.1817395E-06
-5.450520E-04,-4.39453E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.450496E-04,-5.37109E-02,9.76562E-03,7.20703E-02,6.1817395E-06
-5.450472E-04,-3.41797E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.450448E-04,-4.88281E-03,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.450424E-04,-4.88281E-03,-9.76562E-03,1.20898E-01,6.1817395E-06
-5.450400E-04,-5.37109E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.450376E-04,-3.41797E-02,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.450352E-04,-3.41797E-02,-1.07422E-01,-2.55859E-02,6.1817395E-06
-5.450328E-04,-2.44141E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.450304E-04,-2.44141E-02,-9.76562E-03,-3.18555E-01,6.1817395E-06
-5.450280E-04,-3.41797E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.450256E-04,-5.37109E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.450232E-04,-6.34766E-02,4.88281E-02,-2.20898E-01,6.1817395E-06
-5.450208E-04,-2.44141E-02,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.450184E-04,-3.41797E-02,9.76562E-03,-2.20898E-01,6.1817395E-06
-5.450160E-04,-4.88281E-03,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.450136E-04,-4.88281E-03,9.76562E-03,-1.23242E-01,6.1817395E-06
-5.450112E-04,-2.44141E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.450088E-04,-1.46484E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.450064E-04,-2.44141E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.450040E-04,-4.39453E-02,-2.92969E-02,-2.20898E-01,6.1817395E-06
-5.450016E-04,-3.41797E-02,9.76562E-03,-2.20898E-01,6.1817395E-06
-5.449992E-04,-4.39453E-02,-9.76562E-03,-3.18555E-01,6.1817395E-06
-5.449968E-04,-7.32422E-02,2.92969E-02,-2.69727E-01,6.1817395E-06
-5.449944E-04,-1.46484E-02,-6.83594E-02,-2.20898E-01,6.1817395E-06
-5.449920E-04,-4.88281E-03,-6.83594E-02,-2.69727E-01,6.1817395E-06
-5.449896E-04,-2.44141E-02,4.88281E-02,-2.55859E-02,6.1817395E-06
-5.449872E-04,-3.41797E-02,-6.83594E-02,-2.20898E-01,6.1817395E-06
-5.449848E-04,-4.39453E-02,9.76562E-03,7.20703E-02,6.1817395E-06
-5.449824E-04,-3.41797E-02,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.449800E-04,-3.41797E-02,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.449776E-04,-4.39453E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.449752E-04,-4.88281E-03,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.449728E-04,-5.37109E-02,9.76562E-03,-1.23242E-01,6.1817395E-06
-5.449704E-04,-1.46484E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.449680E-04,-4.39453E-02,9.76562E-03,7.20703E-02,6.1817395E-06
-5.449656E-04,-3.41797E-02,-4.88281E-02,1.20898E-01,6.1817395E-06
-5.449632E-04,-4.88281E-03,-4.88281E-02,-2.20898E-01,6.1817395E-06
-5.449608E-04,-3.41797E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.449584E-04,-5.37109E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.449560E-04,-3.41797E-02,9.76562E-03,-1.72070E-01,6.1817395E-06
-5.449536E-04,-2.44141E-02,-4.88281E-02,-3.18555E-01,6.1817395E-06
-5.449512E-04,-2.44141E-02,-6.83594E-02,-1.72070E-01,6.1817395E-06
-5.449488E-04,-1.46484E-02,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.449464E-04,-2.44141E-02,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.449440E-04,-3.41797E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.449416E-04,-3.41797E-02,-4.88281E-02,7.20703E-02,6.1817395E-06
-5.449392E-04,-2.44141E-02,9.76562E-03,-1.72070E-01,6.1817395E-06
-5.449368E-04,-2.44141E-02,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.449344E-04,-4.88281E-03,-6.83594E-02,-1.23242E-01,6.1817395E-06
-5.449320E-04,-2.44141E-02,-2.92969E-02,-2.20898E-01,6.1817395E-06
-5.449296E-04,-4.88281E-03,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.449272E-04,-5.37109E-02,-9.76562E-03,1.20898E-01,6.1817395E-06
-5.449248E-04,-3.41797E-02,-4.88281E-02,-1.72070E-01,6.1817395E-06
-5.449224E-04,-6.34766E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.449200E-04,-3.41797E-02,-8.78906E-02,-1.23242E-01,6.1817395E-06
-5.449176E-04,-3.41797E-02,-1.07422E-01,7.20703E-02,6.1817395E-06
-5.449152E-04,-1.46484E-02,-1.07422E-01,-3.67383E-01,6.1817395E-06
-5.449128E-04,-3.41797E-02,-1.07422E-01,-1.72070E-01,6.1817395E-06
-5.449104E-04,-3.41797E-02,-4.88281E-02,-1.72070E-01,6.1817395E-06
-5.449080E-04,-1.46484E-02,-8.78906E-02,-2.20898E-01,6.1817395E-06
-5.449056E-04,-2.44141E-02,-4.88281E-02,-2.20898E-01,6.1817395E-06
-5.449032E-04,-3.41797E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.449008E-04,-7.32422E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.448984E-04,-2.44141E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.448960E-04,-2.44141E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.448936E-04,-5.37109E-02,2.92969E-02,-1.23242E-01,6.1817395E-06
-5.448912E-04,-7.32422E-02,-4.88281E-02,7.20703E-02,6.1817395E-06
-5.448888E-04,-3.41797E-02,2.92969E-02,7.20703E-02,6.1817395E-06
-5.448864E-04,-3.41797E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.448840E-04,-7.32422E-02,4.88281E-02,2.32422E-02,6.1817395E-06
-5.448816E-04,-5.37109E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.448792E-04,-2.44141E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.448768E-04,-2.44141E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.448744E-04,-3.41797E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.448720E-04,-2.44141E-02,-6.83594E-02,-1.72070E-01,6.1817395E-06
-5.448696E-04,-3.41797E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.448672E-04,-1.46484E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.448648E-04,-5.37109E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.448624E-04,-3.41797E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.448600E-04,-2.44141E-02,-9.76562E-03,-2.69727E-01,6.1817395E-06
-5.448576E-04,-1.46484E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.448552E-04,-5.37109E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.448528E-04,-4.39453E-02,-6.83594E-02,2.32422E-02,6.1817395E-06
-5.448504E-04,-7.32422E-02,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.448480E-04,-3.41797E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.448456E-04,-3.41797E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.448432E-04,-4.88281E-03,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.448408E-04,-2.44141E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.448384E-04,-2.44141E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.448360E-04,-2.44141E-02,-8.78906E-02,-1.23242E-01,6.1817395E-06
-5.448336E-04,-1.46484E-02,-6.83594E-02,2.32422E-02,6.1817395E-06
-5.448312E-04,-4.88281E-03,-4.88281E-02,7.20703E-02,6.1817395E-06
-5.448288E-04,-3.41797E-02,-4.88281E-02,7.20703E-02,6.1817395E-06
-5.448264E-04,-4.39453E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.448240E-04,-3.41797E-02,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.448216E-04,-1.46484E-02,-9.76562E-03,2.32422E-02,6.1817395E-06
-5.448192E-04,-2.44141E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.448168E-04,-2.44141E-02,-6.83594E-02,-2.20898E-01,6.1817395E-06
-5.448144E-04,4.88281E-03,9.76562E-03,-1.23242E-01,6.1817395E-06
-5.448120E-04,-3.41797E-02,2.92969E-02,-1.72070E-01,6.1817395E-06
-5.448096E-04,-3.41797E-02,-4.88281E-02,-2.69727E-01,6.1817395E-06
-5.448072E-04,-2.44141E-02,-4.88281E-02,-2.69727E-01,6.1817395E-06
-5.448048E-04,-4.88281E-03,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.448024E-04,4.88281E-03,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.448000E-04,-2.44141E-02,-4.88281E-02,-1.72070E-01,6.1817395E-06
-5.447976E-04,-3.41797E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.447952E-04,-2.44141E-02,-6.83594E-02,7.20703E-02,6.1817395E-06
-5.447928E-04,-3.41797E-02,-8.78906E-02,1.20898E-01,6.1817395E-06
-5.447904E-04,-3.41797E-02,9.76562E-03,-2.20898E-01,6.1817395E-06
-5.447880E-04,-5.37109E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.447856E-04,4.88281E-03,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.447832E-04,-1.46484E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.447808E-04,-1.46484E-02,-9.76562E-03,2.32422E-02,6.1817395E-06
-5.447784E-04,-3.41797E-02,-6.83594E-02,-2.20898E-01,6.1817395E-06
-5.447760E-04,4.88281E-03,-9.76562E-03,-1.23242E-01,6.1817395E-06
-5.447736E-04,-3.41797E-02,-6.83594E-02,1.20898E-01,6.1817395E-06
-5.447712E-04,-4.88281E-03,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.447688E-04,-1.46484E-02,-2.92969E-02,7.20703E-02,6.1817395E-06
-5.447664E-04,-4.39453E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.447640E-04,-4.88281E-03,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.447616E-04,-2.44141E-02,-8.78906E-02,7.20703E-02,6.1817395E-06
-5.447592E-04,-3.41797E-02,-1.07422E-01,-7.44141E-02,6.1817395E-06
-5.447568E-04,-2.44141E-02,-4.88281E-02,2.32422E-02,6.1817395E-06
-5.447544E-04,-4.88281E-03,-4.88281E-02,1.20898E-01,6.1817395E-06
-5.447520E-04,-3.41797E-02,-2.92969E-02,-7.44141E-02,6.1817395E-06
-5.447496E-04,-2.44141E-02,-8.78906E-02,-2.55859E-02,6.1817395E-06
-5.447472E-04,-4.88281E-03,2.92969E-02,-2.69727E-01,6.1817395E-06
-5.447448E-04,-3.41797E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.447424E-04,-6.34766E-02,-6.83594E-02,-2.55859E-02,6.1817395E-06
-5.447400E-04,-3.41797E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.447376E-04,-3.41797E-02,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.447352E-04,-3.41797E-02,-2.92969E-02,2.32422E-02,6.1817395E-06
-5.447328E-04,-3.41797E-02,9.76562E-03,-2.20898E-01,6.1817395E-06
-5.447304E-04,-3.41797E-02,-9.76562E-03,-2.20898E-01,6.1817395E-06
-5.447280E-04,-4.39453E-02,-6.83594E-02,-2.20898E-01,6.1817395E-06
-5.447256E-04,-1.46484E-02,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.447232E-04,-3.41797E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.447208E-04,-4.88281E-03,-4.88281E-02,2.32422E-02,6.1817395E-06
-5.447184E-04,-3.41797E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.447160E-04,-1.46484E-02,9.76562E-03,-2.69727E-01,6.1817395E-06
-5.447136E-04,-2.44141E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.447112E-04,-4.39453E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.447088E-04,-2.44141E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.447064E-04,-2.44141E-02,-8.78906E-02,-1.23242E-01,6.1817395E-06
-5.447040E-04,-4.39453E-02,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.447016E-04,4.88281E-03,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.446992E-04,-1.46484E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.446968E-04,4.88281E-03,9.76562E-03,-2.69727E-01,6.1817395E-06
-5.446944E-04,-1.46484E-02,-2.92969E-02,-1.72070E-01,6.1817395E-06
-5.446920E-04,-3.41797E-02,-2.92969E-02,-2.69727E-01,6.1817395E-06
-5.446896E-04,-7.32422E-02,4.88281E-02,-7.44141E-02,6.1817395E-06
-5.446872E-04,-1.46484E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.446848E-04,-4.88281E-03,-9.76562E-03,1.20898E-01,6.1817395E-06
-5.446824E-04,-4.39453E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.446800E-04,-3.41797E-02,-2.92969E-02,7.20703E-02,6.1817395E-06
-5.446776E-04,-5.37109E-02,-2.92969E-02,-3.18555E-01,6.1817395E-06
-5.446752E-04,-4.39453E-02,-2.92969E-02,2.32422E-02,6.1817395E-06
-5.446728E-04,-1.46484E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.446704E-04,-6.34766E-02,2.92969E-02,-1.72070E-01,6.1817395E-06
-5.446680E-04,-3.41797E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.446656E-04,-1.46484E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.446632E-04,-3.41797E-02,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.446608E-04,-2.44141E-02,-8.78906E-02,-1.72070E-01,6.1817395E-06
-5.446584E-04,-5.37109E-02,2.92969E-02,1.20898E-01,6.1817395E-06
-5.446560E-04,-1.46484E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.446536E-04,-3.41797E-02,-6.83594E-02,-1.72070E-01,6.1817395E-06
-5.446512E-04,-6.34766E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.446488E-04,-1.46484E-02,-6.83594E-02,2.32422E-02,6.1817395E-06
-5.446464E-04,-6.34766E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.446440E-04,-2.44141E-02,-1.07422E-01,-7.44141E-02,6.1817395E-06
-5.446416E-04,-2.44141E-02,9.76562E-03,-2.55859E-02,6.1817395E-06
-5.446392E-04,-4.88281E-03,-2.92969E-02,-3.67383E-01,6.1817395E-06
-5.446368E-04,-4.39453E-02,2.92969E-02,-2.55859E-02,6.1817395E-06
-5.446344E-04,-3.41797E-02,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.446320E-04,-3.41797E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.446296E-04,-3.41797E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.446272E-04,-3.41797E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.446248E-04,-4.88281E-03,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.446224E-04,-1.46484E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.446200E-04,-4.39453E-02,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.446176E-04,-3.41797E-02,-9.76562E-03,-1.72070E-01,6.1817395E-06
-5.446152E-04,-4.39453E-02,-6.83594E-02,-2.55859E-02,6.1817395E-06
-5.446128E-04,-4.39453E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.446104E-04,-3.41797E-02,-2.92969E-02,-2.20898E-01,6.1817395E-06
-5.446080E-04,-3.41797E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.446056E-04,-1.46484E-02,-6.83594E-02,-1.23242E-01,6.1817395E-06
-5.446032E-04,-6.34766E-02,-4.88281E-02,-2.20898E-01,6.1817395E-06
-5.446008E-04,-3.41797E-02,-9.76562E-03,-2.69727E-01,6.1817395E-06
-5.445984E-04,-4.88281E-03,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.445960E-04,-6.34766E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.445936E-04,-1.46484E-02,9.76562E-03,-7.44141E-02,6.1817395E-06
-5.445912E-04,-3.41797E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.445888E-04,-4.39453E-02,-6.83594E-02,-1.72070E-01,6.1817395E-06
-5.445864E-04,-2.44141E-02,-8.78906E-02,-7.44141E-02,6.1817395E-06
-5.445840E-04,-3.41797E-02,-2.92969E-02,-1.23242E-01,6.1817395E-06
-5.445816E-04,-5.37109E-02,-2.92969E-02,1.69727E-01,6.1817395E-06
-5.445792E-04,-1.46484E-02,-9.76562E-03,7.20703E-02,6.1817395E-06
-5.445768E-04,-5.37109E-02,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.445744E-04,-3.41797E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.445720E-04,-4.88281E-03,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.445696E-04,-1.46484E-02,-2.92969E-02,-2.55859E-02,6.1817395E-06
-5.445672E-04,-5.37109E-02,-4.88281E-02,-1.23242E-01,6.1817395E-06
-5.445648E-04,-3.41797E-02,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.445624E-04,-2.44141E-02,-6.83594E-02,7.20703E-02,6.1817395E-06
-5.445600E-04,-3.41797E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.445576E-04,-3.41797E-02,2.92969E-02,-2.69727E-01,6.1817395E-06
-5.445552E-04,-5.37109E-02,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.445528E-04,-4.88281E-03,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.445504E-04,-1.46484E-02,2.92969E-02,-2.55859E-02,6.1817395E-06
-5.445480E-04,-3.41797E-02,-8.78906E-02,-1.23242E-01,6.1817395E-06
-5.445456E-04,-2.44141E-02,-6.83594E-02,-1.23242E-01,6.1817395E-06
-5.445432E-04,-4.39453E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.445408E-04,-1.46484E-02,-1.26953E-01,-1.23242E-01,6.1817395E-06
-5.445384E-04,-3.41797E-02,-2.92969E-02,1.20898E-01,6.1817395E-06
-5.445360E-04,-3.41797E-02,-9.76562E-03,-7.44141E-02,6.1817395E-06
-5.445336E-04,-3.41797E-02,-4.88281E-02,7.20703E-02,6.1817395E-06
-5.445312E-04,-4.39453E-02,-1.26953E-01,-7.44141E-02,6.1817395E-06
-5.445288E-04,-5.37109E-02,-2.92969E-02,2.32422E-02,6.1817395E-06
-5.445264E-04,-3.41797E-02,-4.88281E-02,-2.55859E-02,6.1817395E-06
-5.445240E-04,-3.41797E-02,-2.92969E-02,-2.20898E-01,6.1817395E-06
-5.445216E-04,-3.41797E-02,-8.78906E-02,-7.44141E-02,6.1817395E-06
-5.445192E-04,-3.41797E-02,2.92969E-02,-2.20898E-01,6.1817395E-06
-5.445168E-04,-2.44141E-02,-6.83594E-02,-2.20898E-01,6.1817395E-06
-5.445144E-04,-1.46484E-02,-2.92969E-02,-2.20898E-01,6.1817395E-06
-5.445120E-04,-2.44141E-02,-6.83594E-02,7.20703E-02,6.1817395E-06
-5.445096E-04,-2.44141E-02,-6.83594E-02,-7.44141E-02,6.1817395E-06
-5.445072E-04,-2.44141E-02,-4.88281E-02,7.20703E-02,6.1817395E-06
-5.445048E-04,-4.39453E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
-5.445024E-04,-4.88281E-03,-9.76562E-03,-2.55859E-02,6.1817395E-06
-5.445000E-04,-2.44141E-02,-4.88281E-02,-7.44141E-02,6.1817395E-06
